"","annot_site_detected","alt_site_detected","alt_site_detected_meydan","annot_site_detected_meydan","riboseq_reads_detected"
"b3749_3933778",FALSE,FALSE,FALSE,FALSE,TRUE
"b3750_3935288",TRUE,FALSE,FALSE,FALSE,TRUE
"b3751_3936278",TRUE,FALSE,FALSE,TRUE,TRUE
"b3752_3937294",FALSE,FALSE,FALSE,TRUE,TRUE
"b3753_3938227",TRUE,FALSE,FALSE,FALSE,TRUE
"b3754_3940612",TRUE,FALSE,FALSE,FALSE,TRUE
"b3755_3941327",TRUE,FALSE,FALSE,FALSE,TRUE
"b4480_3947967",TRUE,FALSE,FALSE,FALSE,TRUE
"b3764_3948086",TRUE,FALSE,FALSE,TRUE,TRUE
"b3765_3949969",TRUE,FALSE,FALSE,FALSE,TRUE
"b3766_3950322",FALSE,FALSE,FALSE,FALSE,TRUE
"b4669_3950507",TRUE,FALSE,FALSE,TRUE,TRUE
"b4488_3950560",FALSE,FALSE,FALSE,TRUE,TRUE
"b4488_3951542",FALSE,FALSE,FALSE,FALSE,TRUE
"b3769_3952201",TRUE,FALSE,FALSE,TRUE,TRUE
"b3770_3952484",TRUE,FALSE,FALSE,FALSE,TRUE
"b3771_3953478",TRUE,FALSE,FALSE,FALSE,TRUE
"b3772_3955331",TRUE,FALSE,FALSE,FALSE,TRUE
"b3773_3957820",TRUE,FALSE,FALSE,FALSE,TRUE
"b3774_3957970",TRUE,FALSE,FALSE,TRUE,TRUE
"b3775_3959813",TRUE,FALSE,FALSE,FALSE,TRUE
"b3777_3960460",TRUE,FALSE,FALSE,FALSE,TRUE
"b3777_3960254",FALSE,TRUE,FALSE,FALSE,TRUE
"b3778_3960677",TRUE,FALSE,FALSE,TRUE,TRUE
"b3779_3964229",TRUE,FALSE,FALSE,FALSE,TRUE
"b3780_3965630",TRUE,TRUE,FALSE,FALSE,TRUE
"b3781_3965761",TRUE,FALSE,FALSE,TRUE,TRUE
"b3783_3966417",TRUE,FALSE,FALSE,TRUE,TRUE
"b3784_3967916",TRUE,FALSE,FALSE,TRUE,TRUE
"b3785_3969031",FALSE,TRUE,FALSE,TRUE,TRUE
"b3786_3970133",TRUE,FALSE,FALSE,FALSE,TRUE
"b3787_3971260",TRUE,FALSE,FALSE,FALSE,TRUE
"b3788_3972522",TRUE,TRUE,FALSE,FALSE,TRUE
"b3789_3973608",TRUE,FALSE,FALSE,FALSE,TRUE
"b3790_3974467",FALSE,TRUE,FALSE,FALSE,TRUE
"b3791_3975146",FALSE,TRUE,FALSE,FALSE,TRUE
"b3792_3976278",FALSE,FALSE,FALSE,FALSE,TRUE
"b4481_3977525",TRUE,FALSE,FALSE,FALSE,TRUE
"b3793_3978601",TRUE,TRUE,FALSE,FALSE,TRUE
"b3794_3979956",TRUE,FALSE,FALSE,FALSE,TRUE
"b3795_3980887",TRUE,FALSE,FALSE,TRUE,TRUE
"b3800_3982958",TRUE,FALSE,FALSE,FALSE,TRUE
"b3801_3986007",TRUE,FALSE,FALSE,FALSE,TRUE
"b3802_3987882",FALSE,FALSE,FALSE,FALSE,TRUE
"b3803_3989066",TRUE,FALSE,FALSE,FALSE,TRUE
"b3804_3989828",TRUE,FALSE,FALSE,FALSE,TRUE
"b3805_3990766",TRUE,FALSE,FALSE,FALSE,TRUE
"b3806_3991153",FALSE,TRUE,FALSE,TRUE,TRUE
"b3807_3994059",TRUE,FALSE,FALSE,FALSE,TRUE
"b4558_3994522",TRUE,FALSE,FALSE,TRUE,TRUE
"b3809_3994762",TRUE,TRUE,FALSE,FALSE,TRUE
"b3810_3995583",TRUE,FALSE,FALSE,TRUE,TRUE
"b3811_3996287",FALSE,TRUE,FALSE,FALSE,TRUE
"b3812_3997183",FALSE,FALSE,FALSE,FALSE,TRUE
"b3813_3997983",FALSE,FALSE,FALSE,TRUE,TRUE
"b4482_4001056",FALSE,TRUE,FALSE,FALSE,TRUE
"b3816_4001426",TRUE,FALSE,FALSE,TRUE,TRUE
"b3817_4002799",TRUE,FALSE,FALSE,FALSE,TRUE
"b3818_4003193",TRUE,TRUE,FALSE,FALSE,TRUE
"b3819_4004178",TRUE,FALSE,FALSE,FALSE,TRUE
"b3820_4004697",FALSE,TRUE,FALSE,FALSE,TRUE
"b3821_4004862",TRUE,FALSE,FALSE,TRUE,TRUE
"b3822_4005864",FALSE,FALSE,FALSE,FALSE,TRUE
"b3823_4007757",TRUE,FALSE,FALSE,TRUE,TRUE
"b3824_4009059",TRUE,FALSE,FALSE,FALSE,TRUE
"b3825_4009170",FALSE,FALSE,FALSE,TRUE,TRUE
"b3826_4010200",TRUE,FALSE,FALSE,FALSE,TRUE
"b3827_4011076",FALSE,FALSE,FALSE,FALSE,TRUE
"b3828_4012816",TRUE,FALSE,FALSE,FALSE,TRUE
"b3829_4013053",TRUE,FALSE,FALSE,FALSE,TRUE
"b3830_4016169",TRUE,FALSE,FALSE,FALSE,TRUE
"b3831_4016431",TRUE,FALSE,FALSE,TRUE,TRUE
"b3832_4017333",TRUE,FALSE,FALSE,TRUE,TRUE
"b3833_4018855",TRUE,TRUE,FALSE,TRUE,TRUE
"b3834_4019624",TRUE,FALSE,FALSE,TRUE,TRUE
"b3835_4020226",TRUE,TRUE,FALSE,FALSE,TRUE
"b3836_4021945",TRUE,FALSE,TRUE,TRUE,TRUE
"b3838_4022218",FALSE,FALSE,FALSE,FALSE,TRUE
"b3839_4022736",TRUE,FALSE,FALSE,FALSE,TRUE
"b4483_4023554",TRUE,TRUE,FALSE,TRUE,TRUE
"b3842_4024821",TRUE,TRUE,FALSE,FALSE,TRUE
"b3844_4026527",TRUE,FALSE,FALSE,FALSE,TRUE
"b3845_4028772",TRUE,FALSE,FALSE,FALSE,TRUE
"b3846_4030971",TRUE,FALSE,FALSE,FALSE,TRUE
"b3847_4031161",TRUE,FALSE,FALSE,TRUE,TRUE
"b3848_4032492",FALSE,FALSE,FALSE,FALSE,FALSE
"b3849_4033145",TRUE,FALSE,FALSE,TRUE,TRUE
"b3850_4034608",TRUE,FALSE,FALSE,TRUE,TRUE
"b3856_4041433",FALSE,FALSE,FALSE,FALSE,TRUE
"b3857_4041999",TRUE,FALSE,FALSE,FALSE,TRUE
"b3858_4042069",TRUE,TRUE,TRUE,TRUE,TRUE
"b3859_4042415",TRUE,TRUE,FALSE,TRUE,TRUE
"b3860_4043418",TRUE,TRUE,TRUE,TRUE,TRUE
"b3861_4044199",TRUE,FALSE,FALSE,FALSE,TRUE
"b3862_4046602",FALSE,FALSE,FALSE,FALSE,TRUE
"b3863_4046966",FALSE,FALSE,FALSE,TRUE,TRUE
"b3865_4050765",TRUE,FALSE,FALSE,FALSE,TRUE
"b3866_4051347",FALSE,FALSE,FALSE,FALSE,TRUE
"b3867_4052045",TRUE,FALSE,FALSE,TRUE,TRUE
"b4686_4053757",TRUE,FALSE,FALSE,FALSE,TRUE
"b3868_4055278",FALSE,FALSE,FALSE,FALSE,TRUE
"b3869_4056339",FALSE,FALSE,FALSE,FALSE,FALSE
"b3870_4058034",TRUE,FALSE,FALSE,FALSE,TRUE
"b3871_4058407",TRUE,FALSE,FALSE,TRUE,TRUE
"b3872_4060447",TRUE,FALSE,FALSE,FALSE,TRUE
"b3873_4061165",TRUE,FALSE,FALSE,FALSE,TRUE
"b3874_4062247",TRUE,TRUE,FALSE,FALSE,TRUE
"b3875_4064295",TRUE,FALSE,FALSE,FALSE,TRUE
"b3876_4065766",FALSE,FALSE,FALSE,FALSE,TRUE
"b3877_4067194",TRUE,FALSE,FALSE,FALSE,TRUE
"b3878_4069276",TRUE,FALSE,FALSE,FALSE,TRUE
"b3879_4070401",FALSE,FALSE,FALSE,FALSE,TRUE
"b3880_4071756",TRUE,FALSE,FALSE,FALSE,TRUE
"b3881_4072651",TRUE,FALSE,FALSE,FALSE,TRUE
"b3882_4073571",TRUE,FALSE,FALSE,FALSE,TRUE
"b3883_4073739",TRUE,FALSE,FALSE,FALSE,TRUE
"b3884_4074669",FALSE,FALSE,FALSE,TRUE,TRUE
"b3885_4075553",TRUE,FALSE,FALSE,TRUE,TRUE
"b3886_4076146",FALSE,FALSE,FALSE,FALSE,TRUE
"b3887_4077015",TRUE,TRUE,FALSE,TRUE,TRUE
"b3888_4077449",FALSE,TRUE,TRUE,FALSE,TRUE
"b3889_4079297",TRUE,TRUE,FALSE,FALSE,TRUE
"b3890_4079751",TRUE,TRUE,FALSE,FALSE,TRUE
"b3891_4081228",TRUE,TRUE,FALSE,FALSE,TRUE
"b3892_4081860",TRUE,FALSE,FALSE,FALSE,TRUE
"b3893_4082759",TRUE,FALSE,FALSE,FALSE,TRUE
"b3894_4085822",TRUE,FALSE,FALSE,FALSE,TRUE
"b3895_4086016",TRUE,TRUE,FALSE,TRUE,TRUE
"b3896_4087002",TRUE,FALSE,FALSE,FALSE,TRUE
"b3897_4089855",FALSE,FALSE,FALSE,FALSE,FALSE
"b3898_4090925",FALSE,FALSE,FALSE,FALSE,TRUE
"b3899_4092366",TRUE,FALSE,FALSE,FALSE,TRUE
"b3900_4092823",TRUE,FALSE,FALSE,FALSE,TRUE
"b3901_4093438",TRUE,FALSE,FALSE,FALSE,TRUE
"b3902_4094272",TRUE,FALSE,FALSE,FALSE,TRUE
"b3903_4095982",TRUE,FALSE,FALSE,FALSE,TRUE
"b3904_4097448",FALSE,FALSE,FALSE,FALSE,FALSE
"b3905_4097736",FALSE,FALSE,FALSE,FALSE,TRUE
"b3906_4098646",FALSE,FALSE,FALSE,FALSE,TRUE
"b3907_4100525",TRUE,FALSE,FALSE,FALSE,TRUE
"b3908_4100810",TRUE,FALSE,FALSE,TRUE,TRUE
"b3909_4101690",TRUE,FALSE,FALSE,FALSE,TRUE
"b3910_4102822",TRUE,FALSE,FALSE,TRUE,TRUE
"b3911_4104975",FALSE,FALSE,FALSE,FALSE,FALSE
"b3912_4105670",TRUE,TRUE,FALSE,FALSE,TRUE
"b4484_4105820",TRUE,TRUE,FALSE,TRUE,TRUE
"b3915_4106469",TRUE,FALSE,FALSE,TRUE,TRUE
"b3916_4107552",TRUE,FALSE,FALSE,TRUE,TRUE
"b3917_4108834",TRUE,FALSE,FALSE,FALSE,TRUE
"b3918_4109930",TRUE,FALSE,FALSE,TRUE,TRUE
"b3919_4111507",TRUE,TRUE,FALSE,FALSE,TRUE
"b3920_4112214",FALSE,FALSE,FALSE,FALSE,TRUE
"b3921_4112315",TRUE,FALSE,FALSE,FALSE,TRUE
"b3922_4112967",TRUE,TRUE,FALSE,TRUE,TRUE
"b3923_4113293",TRUE,FALSE,FALSE,TRUE,TRUE
"b3924_4114472",TRUE,FALSE,FALSE,FALSE,TRUE
"b3925_4115579",FALSE,FALSE,FALSE,FALSE,TRUE
"b3926_4117222",TRUE,FALSE,FALSE,FALSE,TRUE
"b3927_4118090",TRUE,FALSE,FALSE,FALSE,TRUE
"b3928_4118515",TRUE,FALSE,TRUE,TRUE,TRUE
"b3929_4119330",FALSE,FALSE,FALSE,FALSE,TRUE
"b3930_4120349",FALSE,FALSE,FALSE,FALSE,TRUE
"b3931_4121747",FALSE,FALSE,FALSE,FALSE,TRUE
"b3932_4122287",TRUE,FALSE,FALSE,FALSE,TRUE
"b3933_4123339",TRUE,FALSE,FALSE,FALSE,TRUE
"b3934_4124456",TRUE,TRUE,FALSE,FALSE,TRUE
"b3935_4126810",FALSE,FALSE,FALSE,FALSE,TRUE
"b3936_4127013",TRUE,FALSE,FALSE,TRUE,TRUE
"b3937_4127894",TRUE,FALSE,FALSE,FALSE,TRUE
"b3938_4128395",TRUE,FALSE,FALSE,FALSE,TRUE
"b3939_4128672",TRUE,FALSE,FALSE,FALSE,TRUE
"b3940_4129835",TRUE,TRUE,FALSE,TRUE,TRUE
"b3941_4132616",TRUE,TRUE,FALSE,FALSE,TRUE
"b3942_4133835",TRUE,FALSE,FALSE,TRUE,TRUE
"b3943_4136108",FALSE,TRUE,FALSE,FALSE,TRUE
"b3944_4137657",FALSE,FALSE,FALSE,FALSE,TRUE
"b3945_4139035",TRUE,FALSE,FALSE,FALSE,TRUE
"b3946_4139708",TRUE,FALSE,FALSE,FALSE,TRUE
"b3947_4142221",TRUE,FALSE,FALSE,FALSE,TRUE
"b3949_4142530",TRUE,FALSE,FALSE,FALSE,TRUE
"b3950_4143624",TRUE,FALSE,FALSE,FALSE,TRUE
"b3951_4143995",FALSE,FALSE,FALSE,FALSE,TRUE
"b3952_4146258",FALSE,FALSE,FALSE,FALSE,TRUE
"b3953_4147138",TRUE,FALSE,FALSE,FALSE,TRUE
"b3954_4148317",TRUE,FALSE,FALSE,FALSE,TRUE
"b3955_4150265",TRUE,FALSE,FALSE,FALSE,TRUE
"b3956_4153098",TRUE,FALSE,FALSE,FALSE,TRUE
"b3957_4154847",TRUE,FALSE,FALSE,FALSE,TRUE
"b3958_4155001",TRUE,TRUE,FALSE,TRUE,TRUE
"b3959_4156013",TRUE,FALSE,FALSE,TRUE,TRUE
"b3960_4156850",TRUE,FALSE,FALSE,FALSE,TRUE
"b3961_4158490",TRUE,FALSE,FALSE,TRUE,TRUE
"b3962_4160790",TRUE,TRUE,FALSE,FALSE,TRUE
"b3963_4161124",TRUE,FALSE,FALSE,TRUE,TRUE
"b3964_4161771",TRUE,FALSE,FALSE,TRUE,TRUE
"b3965_4163270",FALSE,FALSE,FALSE,FALSE,TRUE
"b3966_4163639",FALSE,FALSE,FALSE,TRUE,TRUE
"b3967_4165428",FALSE,TRUE,FALSE,FALSE,TRUE
"b3972_4172057",TRUE,FALSE,FALSE,TRUE,TRUE
"b3973_4173082",FALSE,TRUE,FALSE,TRUE,TRUE
"b3974_4175026",FALSE,TRUE,FALSE,FALSE,TRUE
"b3980_4175944",TRUE,FALSE,FALSE,TRUE,TRUE
"b3981_4177358",TRUE,FALSE,FALSE,TRUE,TRUE
"b3982_4177743",TRUE,TRUE,FALSE,TRUE,TRUE
"b3983_4178447",TRUE,TRUE,TRUE,TRUE,TRUE
"b3984_4178879",TRUE,FALSE,FALSE,TRUE,TRUE
"b3985_4179996",FALSE,FALSE,FALSE,TRUE,TRUE
"b3986_4180560",TRUE,FALSE,FALSE,TRUE,TRUE
"b3987_4181245",FALSE,FALSE,FALSE,TRUE,TRUE
"b3988_4185350",FALSE,FALSE,FALSE,TRUE,TRUE
"b3989_4189786",TRUE,FALSE,FALSE,FALSE,TRUE
"b3990_4191868",FALSE,FALSE,FALSE,FALSE,FALSE
"b3991_4192635",TRUE,FALSE,FALSE,FALSE,TRUE
"b4407_4192837",FALSE,FALSE,FALSE,FALSE,TRUE
"b3992_4193576",TRUE,FALSE,FALSE,FALSE,TRUE
"b3993_4194204",TRUE,TRUE,FALSE,FALSE,TRUE
"b3994_4196099",TRUE,FALSE,FALSE,FALSE,TRUE
"b3995_4196808",TRUE,FALSE,FALSE,FALSE,TRUE
"b3996_4196903",TRUE,FALSE,FALSE,TRUE,TRUE
"b3997_4197716",FALSE,FALSE,FALSE,FALSE,TRUE
"b3998_4198790",TRUE,TRUE,TRUE,TRUE,TRUE
"b3999_4199504",TRUE,FALSE,FALSE,TRUE,TRUE
"b4000_4200281",TRUE,FALSE,TRUE,TRUE,TRUE
"b4001_4200566",FALSE,FALSE,FALSE,FALSE,TRUE
"b4002_4201688",TRUE,FALSE,FALSE,FALSE,TRUE
"b4003_4201926",TRUE,FALSE,FALSE,FALSE,TRUE
"b4004_4203320",FALSE,FALSE,FALSE,FALSE,TRUE
"b4005_4205931",TRUE,TRUE,FALSE,FALSE,TRUE
"b4006_4207532",TRUE,FALSE,FALSE,FALSE,TRUE
"b4011_4213234",TRUE,FALSE,FALSE,TRUE,TRUE
"b4012_4214123",TRUE,FALSE,FALSE,FALSE,TRUE
"b4013_4214280",TRUE,FALSE,FALSE,FALSE,TRUE
"b4014_4215478",TRUE,FALSE,FALSE,TRUE,TRUE
"b4015_4217109",TRUE,FALSE,FALSE,TRUE,TRUE
"b4016_4218596",FALSE,FALSE,FALSE,FALSE,TRUE
"b4017_4222487",FALSE,FALSE,FALSE,FALSE,TRUE
"b4018_4223628",FALSE,FALSE,FALSE,FALSE,TRUE
"b4019_4223828",TRUE,FALSE,FALSE,TRUE,TRUE
"b4020_4227731",TRUE,FALSE,FALSE,TRUE,TRUE
"b4021_4230142",TRUE,FALSE,FALSE,FALSE,TRUE
"b4022_4230354",FALSE,FALSE,FALSE,TRUE,TRUE
"b4023_4231631",FALSE,TRUE,FALSE,FALSE,TRUE
"b4024_4233233",TRUE,FALSE,FALSE,FALSE,TRUE
"b4025_4233758",TRUE,TRUE,FALSE,TRUE,TRUE
"b4026_4235906",TRUE,FALSE,FALSE,FALSE,TRUE
"b4027_4236262",TRUE,TRUE,FALSE,FALSE,TRUE
"b4028_4236897",FALSE,TRUE,FALSE,FALSE,TRUE
"b4029_4237634",TRUE,FALSE,FALSE,FALSE,TRUE
"b4620_4240055",FALSE,FALSE,FALSE,FALSE,TRUE
"b4030_4240325",FALSE,TRUE,FALSE,TRUE,TRUE
"b4031_4242254",TRUE,FALSE,FALSE,FALSE,TRUE
"b4032_4243516",TRUE,FALSE,FALSE,FALSE,TRUE
"b4033_4245075",FALSE,TRUE,FALSE,FALSE,TRUE
"b4034_4246419",TRUE,FALSE,FALSE,FALSE,TRUE
"b4035_4246784",TRUE,FALSE,FALSE,FALSE,TRUE
"b4036_4247971",TRUE,FALSE,FALSE,TRUE,TRUE
"b4037_4249554",TRUE,TRUE,FALSE,FALSE,TRUE
"b4038_4250703",TRUE,FALSE,FALSE,FALSE,TRUE
"b4038_4250885",FALSE,FALSE,FALSE,FALSE,TRUE
"b4038_4250961",FALSE,FALSE,FALSE,FALSE,TRUE
"b4039_4252506",FALSE,FALSE,FALSE,TRUE,TRUE
"b4040_4253016",TRUE,FALSE,FALSE,TRUE,TRUE
"b4041_4256466",TRUE,FALSE,FALSE,FALSE,TRUE
"b4042_4256637",FALSE,FALSE,FALSE,FALSE,TRUE
"b4043_4257115",TRUE,FALSE,FALSE,TRUE,TRUE
"b4044_4257742",FALSE,FALSE,FALSE,FALSE,TRUE
"b4045_4259237",TRUE,FALSE,FALSE,TRUE,TRUE
"b4046_4260003",TRUE,TRUE,FALSE,FALSE,TRUE
"b4047_4260321",TRUE,FALSE,FALSE,FALSE,TRUE
"b4048_4260599",FALSE,FALSE,FALSE,FALSE,TRUE
"b4049_4261669",TRUE,TRUE,TRUE,FALSE,TRUE
"b4050_4262840",TRUE,FALSE,FALSE,TRUE,TRUE
"b4051_4264231",TRUE,FALSE,FALSE,FALSE,TRUE
"b4052_4264314",FALSE,FALSE,FALSE,FALSE,TRUE
"b4053_4265782",TRUE,FALSE,FALSE,TRUE,TRUE
"b4054_4267114",TRUE,FALSE,FALSE,TRUE,TRUE
"b4621_4269012",TRUE,FALSE,FALSE,FALSE,TRUE
"b4055_4269414",TRUE,FALSE,FALSE,FALSE,TRUE
"b4056_4270238",TRUE,FALSE,FALSE,FALSE,TRUE
"b4057_4270658",TRUE,TRUE,FALSE,TRUE,TRUE
"b4058_4273871",TRUE,FALSE,FALSE,FALSE,TRUE
"b4059_4274125",TRUE,FALSE,FALSE,TRUE,TRUE
"b4060_4275041",FALSE,FALSE,FALSE,FALSE,TRUE
"b4061_4275471",TRUE,FALSE,FALSE,FALSE,TRUE
"b4062_4277383",FALSE,TRUE,FALSE,FALSE,TRUE
"b4063_4277469",FALSE,FALSE,FALSE,FALSE,TRUE
"b4064_4278479",TRUE,FALSE,FALSE,TRUE,TRUE
"b4065_4279980",TRUE,FALSE,FALSE,TRUE,TRUE
"b4066_4283075",TRUE,FALSE,FALSE,FALSE,TRUE
"b4067_4284902",TRUE,TRUE,FALSE,FALSE,TRUE
"b4068_4285213",TRUE,FALSE,FALSE,FALSE,TRUE
"b4069_4287371",TRUE,FALSE,FALSE,FALSE,TRUE
"b4070_4287764",FALSE,FALSE,FALSE,FALSE,TRUE
"b4071_4289245",TRUE,FALSE,FALSE,FALSE,TRUE
"b4072_4289808",FALSE,FALSE,FALSE,FALSE,TRUE
"b4073_4290476",FALSE,FALSE,FALSE,FALSE,TRUE
"b4074_4291512",FALSE,FALSE,FALSE,FALSE,FALSE
"b4075_4293163",FALSE,FALSE,FALSE,FALSE,TRUE
"b4076_4293543",FALSE,FALSE,FALSE,FALSE,TRUE
"b4077_4294481",TRUE,FALSE,FALSE,TRUE,TRUE
"b4078_4297125",FALSE,FALSE,FALSE,FALSE,TRUE
"b4079_4299366",TRUE,FALSE,FALSE,FALSE,TRUE
"b4080_4301030",TRUE,FALSE,FALSE,FALSE,TRUE
"b4081_4303078",FALSE,FALSE,FALSE,FALSE,FALSE
"b4082_4304109",FALSE,FALSE,FALSE,FALSE,TRUE
"b4622_4304403",FALSE,FALSE,FALSE,FALSE,TRUE
"b4083_4306597",TRUE,FALSE,FALSE,FALSE,TRUE
"b4084_4307799",FALSE,FALSE,FALSE,FALSE,TRUE
"b4085_4308478",TRUE,FALSE,FALSE,FALSE,TRUE
"b4086_4309469",TRUE,FALSE,FALSE,FALSE,TRUE
"b4087_4310980",TRUE,FALSE,FALSE,FALSE,TRUE
"b4088_4312042",TRUE,FALSE,FALSE,FALSE,TRUE
"b4089_4312991",TRUE,FALSE,FALSE,FALSE,TRUE
"b4090_4313350",TRUE,TRUE,FALSE,FALSE,TRUE
"b4487_4313868",FALSE,TRUE,FALSE,FALSE,TRUE
"b4092_4315102",FALSE,FALSE,FALSE,FALSE,FALSE
"b4093_4315538",TRUE,FALSE,FALSE,FALSE,TRUE
"b4094_4316082",FALSE,FALSE,FALSE,FALSE,TRUE
"b4095_4317218",FALSE,FALSE,FALSE,FALSE,TRUE
"b4096_4317895",TRUE,FALSE,FALSE,FALSE,TRUE
"b4097_4318764",TRUE,FALSE,FALSE,FALSE,TRUE
"b4098_4319606",TRUE,FALSE,FALSE,FALSE,TRUE
"b4099_4320663",FALSE,FALSE,FALSE,FALSE,TRUE
"b4100_4321247",FALSE,FALSE,FALSE,FALSE,TRUE
"b4101_4321696",TRUE,FALSE,FALSE,FALSE,TRUE
"b4102_4322422",FALSE,FALSE,FALSE,FALSE,TRUE
"b4104_4323230",TRUE,FALSE,FALSE,FALSE,TRUE
"b4104_4322814",FALSE,FALSE,FALSE,FALSE,TRUE
"b4105_4324352",TRUE,FALSE,FALSE,FALSE,TRUE
"b4106_4325165",TRUE,FALSE,FALSE,FALSE,TRUE
"b4107_4325741",FALSE,FALSE,FALSE,FALSE,TRUE
"b4108_4326734",TRUE,FALSE,FALSE,FALSE,TRUE
"b4109_4327135",TRUE,FALSE,FALSE,FALSE,TRUE
"b4110_4329360",TRUE,FALSE,FALSE,FALSE,TRUE
"b4111_4330502",TRUE,FALSE,FALSE,TRUE,TRUE
"b4703_4332116",TRUE,FALSE,FALSE,FALSE,TRUE
"b4112_4333272",FALSE,TRUE,FALSE,FALSE,TRUE
"b4113_4333950",TRUE,TRUE,FALSE,FALSE,TRUE
"b4114_4335590",TRUE,TRUE,FALSE,FALSE,TRUE
"b4115_4337031",TRUE,FALSE,FALSE,FALSE,TRUE
"b4116_4337929",TRUE,FALSE,FALSE,FALSE,TRUE
"b4117_4340521",TRUE,FALSE,FALSE,FALSE,TRUE
"b4118_4341628",TRUE,FALSE,FALSE,FALSE,TRUE
"b4119_4341911",TRUE,FALSE,FALSE,FALSE,TRUE
"b4120_4343369",FALSE,TRUE,FALSE,FALSE,TRUE
"b4121_4345558",FALSE,FALSE,FALSE,FALSE,TRUE
"b4122_4347326",TRUE,FALSE,FALSE,FALSE,TRUE
"b4123_4348744",TRUE,FALSE,FALSE,FALSE,TRUE
"b4124_4350034",TRUE,FALSE,FALSE,FALSE,TRUE
"b4125_4351662",FALSE,FALSE,FALSE,FALSE,TRUE
"b4126_4351843",TRUE,FALSE,FALSE,FALSE,TRUE
"b4127_4352085",TRUE,FALSE,FALSE,TRUE,TRUE
"b4128_4352584",TRUE,FALSE,FALSE,FALSE,TRUE
"b4559_4352908",FALSE,TRUE,FALSE,FALSE,TRUE
"b4129_4354717",TRUE,TRUE,FALSE,FALSE,TRUE
"b4130_4356411",TRUE,FALSE,FALSE,FALSE,TRUE
"b4131_4358617",TRUE,FALSE,FALSE,FALSE,TRUE
"b4132_4360031",TRUE,FALSE,FALSE,FALSE,TRUE
"b4133_4361934",TRUE,FALSE,FALSE,FALSE,TRUE
"b4654_4362353",FALSE,FALSE,FALSE,FALSE,TRUE
"b4654_4362271",FALSE,TRUE,FALSE,FALSE,TRUE
"b4135_4363308",TRUE,FALSE,FALSE,FALSE,TRUE
"b4136_4365042",TRUE,FALSE,FALSE,FALSE,TRUE
"b4137_4365356",TRUE,TRUE,FALSE,FALSE,TRUE
"b4138_4366773",TRUE,TRUE,FALSE,FALSE,TRUE
"b4139_4368327",TRUE,FALSE,FALSE,FALSE,TRUE
"b4140_4368664",FALSE,TRUE,FALSE,FALSE,TRUE
"b4141_4370412",TRUE,FALSE,FALSE,FALSE,TRUE
"b4142_4370688",TRUE,FALSE,FALSE,TRUE,TRUE
"b4143_4371025",TRUE,FALSE,FALSE,TRUE,TRUE
"b4144_4372809",TRUE,FALSE,FALSE,TRUE,TRUE
"b4145_4374234",TRUE,FALSE,FALSE,FALSE,TRUE
"b4146_4375657",FALSE,FALSE,FALSE,FALSE,TRUE
"b4147_4375699",TRUE,FALSE,FALSE,TRUE,TRUE
"b4410_4376317",FALSE,FALSE,FALSE,FALSE,TRUE
"b4411_4376553",TRUE,FALSE,FALSE,TRUE,TRUE
"b4148_4376875",FALSE,TRUE,FALSE,TRUE,TRUE
"b4149_4377722",TRUE,TRUE,FALSE,FALSE,TRUE
"b4150_4378944",FALSE,FALSE,FALSE,FALSE,TRUE
"b4151_4379366",TRUE,FALSE,FALSE,FALSE,TRUE
"b4152_4379772",TRUE,FALSE,FALSE,FALSE,TRUE
"b4153_4380517",TRUE,FALSE,FALSE,FALSE,TRUE
"b4154_4382318",TRUE,FALSE,FALSE,FALSE,TRUE
"b4155_4382643",TRUE,FALSE,FALSE,TRUE,TRUE
"b4156_4383839",TRUE,FALSE,FALSE,FALSE,TRUE
"b4157_4385393",TRUE,TRUE,FALSE,FALSE,TRUE
"b4158_4385704",FALSE,FALSE,FALSE,FALSE,TRUE
"b4159_4389370",TRUE,FALSE,FALSE,FALSE,TRUE
"b4160_4390360",TRUE,FALSE,FALSE,FALSE,TRUE
"b4161_4391509",TRUE,FALSE,FALSE,FALSE,TRUE
"b4162_4391604",TRUE,FALSE,FALSE,TRUE,TRUE
"b4670_4392892",FALSE,FALSE,FALSE,FALSE,TRUE
"b4166_4394067",FALSE,FALSE,FALSE,FALSE,TRUE
"b4167_4394066",FALSE,FALSE,FALSE,TRUE,TRUE
"b4168_4395585",TRUE,TRUE,FALSE,FALSE,TRUE
"b4169_4396065",FALSE,FALSE,FALSE,FALSE,TRUE
"b4170_4397412",FALSE,FALSE,FALSE,TRUE,TRUE
"b4171_4399252",TRUE,FALSE,FALSE,FALSE,TRUE
"b4172_4400288",TRUE,FALSE,FALSE,TRUE,TRUE
"b4173_4400672",FALSE,TRUE,FALSE,TRUE,TRUE
"b4174_4402038",TRUE,FALSE,FALSE,TRUE,TRUE
"b4175_4403300",TRUE,FALSE,FALSE,TRUE,TRUE
"b4176_4404386",TRUE,FALSE,FALSE,TRUE,TRUE
"b4177_4404687",TRUE,FALSE,FALSE,TRUE,TRUE
"b4178_4406190",TRUE,FALSE,TRUE,TRUE,TRUE
"b4179_4406654",TRUE,FALSE,FALSE,TRUE,TRUE
"b4180_4409275",TRUE,TRUE,TRUE,TRUE,TRUE
"b4181_4410133",TRUE,TRUE,FALSE,FALSE,TRUE
"b4182_4410553",TRUE,FALSE,FALSE,FALSE,TRUE
"b4183_4411302",FALSE,FALSE,FALSE,FALSE,FALSE
