"","Control_R1","Control_R2","Control_R3","Control_R4","Control_R5"
"b0635_mrdA_668217_-1",53.8867980007186,60.199248092592,58.9741583095034,65.0216035381191,61.9138456684775
"b0636_rlmH_668715_-1",100.055434829459,85.5404756903926,90.8278793920768,95.3173836481878,86.9666131168048
"b0637_rsfS_669036_-1",26.6627385941056,38.9524546481477,31.2140881291081,47.0156210198707,37.6589370560843
"b0638_cobC_669907_-1",47.7122690631363,42.936228418981,50.0192969609888,41.0136268471213,46.7545277857317
"b0639_nadD_670572_-1",7.29717056259731,4.64773606597217,3.83779772079198,5.14456643378525,3.98929417966994
"b0641_lptE_672186_-1",118.158031032826,98.4877404456008,144.940827255244,130.043207076238,146.167738743107
"b0642_leuS_674783_-1",27.224059406613,26.5584918055553,22.1313001899004,29.4383523711045,21.7017603374045
"b0643_ybeL_675018_1",58.5176947039053,70.8226448148141,65.3704878441567,79.883684346832,70.0520057950042
"b0644_ybeQ_676547_-1",52.343165766323,62.4124557430549,43.6229674263355,45.1578609187816,51.2225372669621
"b0645_ybeR_676711_1",704.036629087513,504.94332545312,652.425612534636,406.420748269035,431.801202007475
"b0646_djlB_677415_1",95.2842079231456,85.5404756903926,115.645637986532,75.4536410288503,78.6688812230913
"b0647_ybeT_679406_-1",41.2570797193002,44.8174549218745,35.4356656219793,36.5835835291395,37.1802217545239
"b0648_ybeU_679508_1",109.45755843896,161.674818866318,132.27609477663,162.911270403199,166.273781408643
"b0649_djlC_680212_1",15.0153317345752,17.2630196736109,15.3511908831679,16.1482224171592,11.9678825390098
"b0650_hscC_683393_-1",33.6792487504491,38.5098131180551,25.0736117758409,43.5859100640139,39.2546547279522
"b0651_rihA_684412_-1",19.9268888440157,29.7676428987265,23.1547129154449,26.0086414152476,34.7866452467219
"b0652_gltL_685255_-1",46.7299576412482,52.3423609334485,41.0644356124742,48.301762628317,50.4246784310281
"b0653_gltK_685929_-1",8.41981218761228,10.7340571047453,8.05937521366315,12.2897975918203,11.4891672374494
"b0654_gltJ_686669_-1",309.849088504132,202.619160399882,324.293907406922,175.34397261818,201.219998422552
"b0655_gltI_687747_-1",1231.81852304768,1226.22769873899,1053.98718072017,969.607868145358,1012.48286280023
"b0657_lnt_690881_-1",42.9410421568226,33.0874543744209,41.8319951566326,29.1525431247831,39.414226495139
"b0658_ybeX_691784_-1",39.7134474849046,32.9767939918978,25.7132447293063,31.4390170953543,37.6589370560843
"b0659_ybeY_692341_-1",261.715828831615,324.234920792821,347.704473503753,389.12928886659,348.026024234406
"b0660_ybeZ_693378_-1",19.3655680315082,18.3696234988424,17.0142365621778,18.7205056340519,18.5103249936685
"b0661_miaB_694955_-1",39.0117964692702,33.6407562870367,33.7726199429694,34.2971095585683,30.797351067052
"b0662_ubiF_695101_1",105.38798254828,98.1557592980314,78.6748532762355,94.8886697787057,87.4453284183652
"b0674_asnB_699177_-1",168.957564564753,144.190478427661,161.955063817421,122.469262048721,124.625550172889
"b0675_umpH_700326_-1",28.0660406253743,32.2021713142358,21.7475204178212,32.4393494574792,38.7759394263919
"b0676_nagC_701594_-1",16.1379733595902,18.037642351273,19.1889886039599,17.8630778950877,19.9464708983497
"b0677_nagA_702751_-1",318.689891301125,289.930202210645,368.044801423951,293.669000595241,246.219236769229
"b0678_nagB_703611_-1",94.0212360950038,101.475570773726,114.878078442373,98.4612853577232,86.807041349618
"b0679_nagE_703944_1",419.867967755599,405.570301947334,735.961676257208,532.319721273612,492.917188840018
"b0680_glnS_706093_1",103.423359704504,105.12736339699,126.00769183267,128.47125622147,102.923789835485
"b0681_chiP_708334_1",226.07195723739,191.553122147567,263.27292364633,145.476906377594,170.90136265706
"b0682_chiQ_709790_1",29.469342656643,36.7392469976848,25.9690979106924,39.4416759923536,41.009944167007
"b0683_fur_710646_-1",162.221714814663,153.264629794559,154.919101329303,121.754738932918,132.284994997855
"b0684_fldA_711465_-1",47.8525992662631,52.5636816984948,45.1580865146523,46.3010979040672,33.9887864107879
"b0685_ybfE_711898_-1",5.19221751569424,7.3035852465277,4.60535726495037,6.85942191171366,5.26586831716433
"b0686_ybfF_712802_-1",42.8007119536958,48.4692475451384,43.1112610635632,43.7288146871746,46.5949560185449
"b0687_seqA_712987_1",147.066052876961,127.591421049188,128.694150237224,113.180461543275,108.508801687022
"b0688_pgm_713558_1",38.169815250509,55.3301912615735,52.5778287748501,55.7328030326735,58.5628385575548
"b0689_ybfP_715412_1",41.8184005318077,41.6083038287033,36.7149315289099,46.7298117735493,42.7652336060618
"b0691_ybfG_716597_-1",78.8655741573017,97.9344385329851,76.7559544158396,108.03589510949,114.732100607308
"b4636_ybfI_716870_-1",42.6603817505689,55.6621724091429,50.2751501423749,56.7331353947984,51.2225372669621
"b0692_potE_718265_-1",615.768931320711,480.70870168055,673.405573408299,525.031585492417,516.374238616478
"b0693_speF_720460_-1",70.7264223759432,89.8562306087953,66.2659739790082,78.7404473615464,84.8921801433764
"b4590_ybfK_720583_1",24.8384459534562,34.636699729745,31.9816476732665,39.2987713691929,40.3716570982598
"b0694_kdpE_721733_-1",169.939875986641,186.241423786456,161.955063817421,199.066140062857,213.187880961562
"b0695_kdpD_724414_-1",8.98113300011977,7.52490601157399,9.72242089267301,8.14556352015997,11.3295954702626
"b0696_kdpC_724979_-1",99.213453610698,98.2664196805545,113.470885944749,127.613828482506,114.253385305747
"b0697_kdpB_727036_-1",96.8278401575412,111.988307113425,83.536063722572,109.179132094776,113.295954702626
"b0698_kdpA_728732_-1",2.10495304690307,1.77056612037035,1.53511908831679,2.42937859373192,2.71272004217556
"b4513_kdpF_728821_-1",500.838494959804,334.636996749996,537.931313864342,405.56332053007,323.292400320452
"b0699_ybfA_729134_1",146.083741455073,168.42510220023,356.275555080189,197.208379961768,180.156525153895
"b0700_rhsC_729583_1",109.45755843896,93.2867024670129,124.472572744353,94.0312420397415,93.5090555714635
"b0702_ybfB_733776_1",397.695795661553,323.128316967589,425.739693826523,334.539722819202,412.173874643499
"b0703_rhsO_734133_1",10.5247652345153,10.7340571047453,9.46656771128688,10.4320374907312,10.3721648671419
"b0704_ybfC_735650_1",667.691106477654,599.225971362841,977.359152895024,577.906296061876,542.703580202299
"b4514_ybfQ_736445_1",9.12146320324664,7.41424562905085,7.54766885089089,8.28846814332067,8.93601896246068
"b0705_ybfL_736825_1",16.5589639689708,9.62745327951379,13.560218613465,10.4320374907312,13.2444566765042
"b0706_ybfD_738092_1",6.31485914070921,5.4223587436342,5.2449902184157,4.14423407166034,5.42544008435112
"b0707_ybgA_739001_1",122.788927736012,169.642366407984,138.92827749267,194.350287498554,183.826675799191
"b0708_phr_739507_1",21.7511814846651,16.0457554658563,17.398016334257,15.0049854318736,20.5847579670969
"b0709_dtpD_742556_-1",4.20990609380614,5.4223587436342,4.22157749287117,5.28747105694595,3.82972241248315
"b0710_ybgI_742827_1",103.002369095124,89.9668909913185,105.411510731086,89.458294098599,84.8921801433764
"b0711_ybgJ_743593_1",325.987061863722,271.44991832928,349.367519182763,332.681962718113,346.589878329725
"b0712_ybgK_744243_1",515.432836084998,385.76209347569,642.447338460577,372.552352579948,366.855492762448
"b0713_ybgL_745165_1",11.0860860470228,12.061981695023,11.1296133902967,14.7191761855522,11.4891672374494
"b0714_nei_745935_1",361.490603254821,288.491617237844,323.142568090685,234.935200476193,250.208530948899
"b0715_abrB_747769_-1",18.9445774221276,13.6112270503471,21.363740645742,16.4340316634806,16.595463787427
"b0716_ybgO_748982_-1",123.490578751647,82.3313245972214,123.960866381581,99.4616177198481,83.4560342386952
"b0717_ybgP_749707_-1",176.395065330477,119.291892359952,131.892315004551,102.033900936741,121.274543061966
"b0718_ybgQ_752169_-1",35.9245320004791,42.3829265063653,36.842858119603,42.2997684555676,41.3290877013806
"b0719_ybgD_752795_-1",220.879739721695,223.091331166664,216.707644634054,220.644738160123,222.76218699277
"b0720_gltA_754468_-1",352.228809848447,381.446338557288,341.3081439691,426.427395511533,412.493018177872
"b0721_sdhC_755177_1",290.062529863243,265.695578438076,368.556507786723,318.534405025203,304.143788258037
"b0722_sdhD_755560_1",28.2063708285011,31.5382090190969,25.201538366534,37.1552020217823,29.999492231118
"b0723_sdhA_755907_1",75.9186398916374,93.1760420844898,90.1882464386115,112.751747673793,108.987516988583
"b0724_sdhB_757689_1",237.859694300047,215.234444007521,249.328925260785,281.093393757099,269.516714778501
"b0726_sucA_758706_1",117.316049814064,172.630196736109,124.728425925739,277.520778178082,231.059918886483
"b0727_sucB_761522_1",331.600269988797,471.413229548606,283.613251566527,513.885024885882,545.575872011662
"b0728_sucC_763014_1",755.818474041329,1184.28741376272,772.676607786118,1144.3802222709,1030.83361602671
"b0729_sucD_764180_1",99.7747744232055,108.779156020253,102.21334596376,116.038554006489,104.519507507353
"b0730_mngR_765875_-1",99.213453610698,101.807551921295,104.771877777621,71.4523115803507,77.2327353184101
"b0731_mngA_765984_1",96.9681703606681,115.418778971642,95.177383475641,130.614825568881,107.710942851089
"b0732_mngB_767978_1",233.088467393733,272.999163684604,233.721881196231,277.377873554921,281.325025550324
"b0733_cydA_771458_1",486.384484037736,399.594641291084,587.055124690479,403.41975118266,413.769592315367
"b0734_cydB_773042_1",173.307800861686,190.667839087382,269.157546818211,229.219015549765,259.304121678546
"b4515_cydX_774196_1",283.186349910026,294.356617511571,493.924566665928,251.940850632316,277.654874905028
"b0735_ybgE_774309_1",15.9976431564633,15.2711327881943,15.479117473861,12.7185114613024,13.2444566765042
"b0736_ybgC_774752_1",92.6179340637351,85.0978341603,85.1991094015819,98.8899992272053,103.242933369858
"b0737_tolQ_775153_1",9.26179340637351,11.1766986348378,16.8863099714847,13.7188438234273,11.010451935889
"b0738_tolR_775849_1",41.1167495161733,39.2844357957172,57.9507455839589,41.2994360934427,40.212085331073
"b0739_tolA_776342_1",174.290112283574,216.341047832752,202.635719657816,226.360923086551,251.963820387954
"b0740_tolB_777740_1",489.191088100273,490.778796490157,510.171243683947,600.056512651785,612.755585997303
"b0741_pal_779067_1",203.899785143344,342.936525439232,217.219350996826,287.38119717617,294.729053994015
"b0742_ybgF_779598_1",35.3632111879716,44.2641530092588,40.4248026590088,37.5839158912644,38.1376523576447
"b0750_nadA_782085_1",135.979966829938,152.158025969327,140.079616808907,154.051183767236,179.518238085147
"b0751_pnuC_783166_1",257.084932128428,196.754160126155,231.291275973063,214.356934741052,217.496318675605
"b0752_zitB_784823_-1",71.5684035947044,103.135476511573,84.1756966760374,108.750418225294,113.295954702626
"b0753_ybgS_785317_-1",276.31016995681,273.109824067127,206.345590787915,243.223668619514,290.420616279972
"b0754_aroG_785633_1",706.702902946924,528.18200578298,689.524323835625,504.453319757276,491.002327633777
"b0755_gpmA_787595_-1",440.215847208995,372.04020604282,496.227245298403,299.670994767991,303.98421649085
"b0756_galM_788837_-1",47.8525992662631,46.8093418072912,66.5218271603943,48.7304764977991,57.4458361872472
"b0757_galK_789979_-1",123.069588142266,115.972080884258,170.270292212471,138.188770596398,137.391291547833
"b0758_galT_791029_-1",25.9610875784712,25.7838691278932,24.0501990502964,22.7218350825515,22.6591909405253
"b0759_galE_792055_-1",62.7276007977115,73.5891543778927,59.1020849001965,72.4526439424756,71.1690081653118
"b0760_modF_793788_-1",34.3808997660835,38.2884923530089,33.005060398811,38.2984390070679,37.9780805904579
"b0761_modE_794644_-1",47.1509482506288,38.9524546481477,41.1923622031672,34.2971095585683,39.5737982623259
"b0762_acrZ_794773_1",211.758276518449,167.871800287614,240.374063912271,167.912932213824,171.220506191434
"b0763_modA_795089_1",595.000061257934,531.169836111105,681.209095440576,487.733478847474,505.204214913402
"b0764_modB_795862_1",2.10495304690307,2.43452841550923,2.04682545108905,1.42904623160701,3.19143534373596
"b0765_modC_796554_1",2.52594365628368,0.995943442708323,1.91889886039599,1.14323698528561,1.91486120624157
"b0766_ybhA_798431_-1",30.7323144847848,26.8904729531247,28.7834829059398,27.0089737773725,30.4782075326784
"b0767_pgl_798586_1",198.146246815142,258.945295104164,229.116523931281,295.669665319491,338.292146436011
"b0768_ybhD_800575_-1",698.283090759312,610.292009615156,666.36961092018,492.020617542295,492.917188840018
"b0769_ybhH_800759_1",71.7087337978313,71.9292486400455,73.9415694205921,57.7334677569233,60.4776997637964
"b0770_ybhI_801887_1",133.454023173655,176.613970506943,109.633088223957,182.775013022537,192.603122994465
"b0771_ybhJ_803503_1",37.1875038286209,42.4935868888884,40.2968760683158,36.7264881523002,40.8503723998202
"b0772_ybhC_807281_-1",39.7134474849046,35.6326431724533,32.6212806267318,37.5839158912644,33.3504993420407
"b0773_ybhB_807909_-1",147.908034095722,131.796515585068,110.528574358809,129.614493206756,124.306406638515
"b0774_bioA_809257_-1",12.3490578751647,16.8203781435183,13.4322920227719,19.4350287498554,13.5636002108778
"b0775_bioB_809344_1",50.7995335319274,49.9078325179393,41.1923622031672,41.8710545860855,35.4249323154691
"b0777_bioC_811522_1",3.50825507817178,3.20915109317126,3.83779772079198,2.57228321689262,1.91486120624157
"b0778_bioD_812270_1",182.148603658679,152.932648646989,249.584778442172,185.918914732072,175.369372138291
"b0779_uvrB_813526_1",28.7676916410086,26.6691521880784,32.2375008546526,33.1538725732827,24.8931956811405
"b0780_ybhK_816647_-1",8.41981218761228,6.97160409895826,6.14047635326716,6.57361266539226,7.1807295234059
"b0781_moaA_817044_1",87.7063769542946,106.233967222221,78.2910735041563,87.7434386206706,91.2750508308483
"b0782_moaB_818055_1",1137.51662654642,885.393720567699,1462.07300503105,1067.21172576412,1021.57845352988
"b0783_moaC_818570_1",53.0448167819574,48.2479267800921,35.6915188033654,34.0113003122469,35.4249323154691
"b0784_moaD_819048_1",171.904498830417,168.978404112845,203.787058974054,205.925561974571,214.304883331869
"b0785_moaE_819295_1",10.2441048282616,10.8447174872684,12.0250995251482,11.2894652296954,11.6487390046362
"b0786_ybhL_819884_1",77.7429325322867,90.2988721388879,71.3830376067308,110.751082949544,105.63650987766
"b0787_ybhM_820793_1",97.108500563795,130.025949464698,101.82956619168,113.609175412758,101.806787465177
"b0788_ybhN_822498_-1",12.9103786876722,13.2792459027776,13.1764388413858,9.00299125912418,9.57430603120787
"b0789_clsB_823739_-1",23.996464734695,27.111793718171,28.7834829059398,26.4373552847297,30.4782075326784
"b0790_ybhP_824497_-1",50.0978825162931,45.4814172170134,40.808582431088,40.5849129776392,32.39306873892
"b0791_ybhQ_824630_1",153.661572423924,232.497463681132,159.012752231481,274.233971845386,300.633209379927
"b0792_ybhR_826108_-1",158.994120142745,102.471514216434,142.638148622768,86.600201635385,105.63650987766
"b0793_ybhS_827252_-1",178.50001837738,169.089064495369,242.292962772667,167.341313721181,151.114463525897
"b0794_ybhF_828981_-1",22.3125022971725,15.2711327881943,12.2809527065343,10.8607513602133,11.9678825390098
"b0795_ybhG_829972_-1",379.593199458187,293.250013686339,390.687807976623,274.662685714868,296.643915200257
"b0796_ybiH_830643_-1",12.6297182814184,9.29547213194435,10.6179070275245,13.2901299539452,9.57430603120787
"b0797_rhlE_830872_1",2.9469342656643,2.87716994560182,3.32609135801971,3.71552020217823,3.03186357654916
"b0798_ybiA_832950_-1",56.8337322663829,53.0063232285874,58.0786721746519,48.4446672514777,37.8185088232711
"b0799_dinG_833070_1",2.9469342656643,2.65584918055553,3.07023817663358,4.14423407166034,3.19143534373596
"b0800_ybiB_835248_1",133.173362767401,165.99057378472,150.569597245739,185.49020086259,192.762694761652
"b0801_ybiC_836351_1",428.989430958846,539.026723270249,486.888604177809,544.03790037279,610.362009489501
"b0802_ybiJ_837925_-1",52.0625053600693,48.5799079276615,53.6012415003946,48.7304764977991,44.201379510743
"b0803_ybiI_838456_-1",141.452844751886,121.947741540508,164.38566904059,131.186444061524,149.199602319656
"b0804_ybiX_839207_-1",115.632087376542,98.2664196805545,95.5611632477202,76.1681641446538,79.1475965246517
"b0805_fiu_841531_-1",14.5943411251946,16.9310385260415,12.9205856599997,19.8637426193375,15.4784614171194
"b0806_mcbA_842056_-1",9.54245381262725,11.1766986348378,6.26840294396023,8.57427738964208,10.6913084015155
"b0807_rlmF_842332_1",37.7488246411284,30.874246723958,39.0176101613851,23.436358198355,28.5633463264368
"b0808_ybiO_845480_-1",85.3207635011378,70.3800032847215,109.505161633264,83.1704906795282,65.7435680809607
"b0809_glnQ_846463_-1",17.400945187732,20.361510384259,19.7006949667322,19.8637426193375,24.8931956811405
"b0810_glnP_847119_-1",127.84081504858,89.4135890787028,106.306996865938,93.4596235470986,106.913084015155
"b0811_glnH_848004_-1",110.860860470228,146.735667225693,120.634775023561,143.476241653344,135.157286807218
"b0812_dps_848911_-1",125.876192204804,238.473124337382,115.261858214452,227.932873941319,211.592163289694
"b0813_rhtA_850097_-1",24.1367949378219,22.1320765046294,31.2140881291081,22.2931212130694,28.7229180936236
"b0814_ompX_850450_1",127.700484845453,172.851517501156,183.318804463163,188.205388702644,185.262821703872
"b0815_opgE_852597_-1",11.0860860470228,12.3939628425925,8.31522839504929,11.4323698528561,11.1700237030758
"b4705_mntS_852997_-1",2083.06153521528,2159.09472340912,1916.21240199143,2163.14728078354,2022.0934337911
"b0817_mntR_853183_1",54.0271282038455,45.8133983645828,61.0209837605924,46.7298117735493,49.7863913622809
"b0818_ybiR_853647_1",3.08726446879117,3.762453005787,2.81438499524745,3.28680633269613,2.87229180936236
"b0819_ldtB_855744_-1",19.7865586408889,18.7016046464118,12.7926590693066,13.4330345771059,15.6380331843062
"b0820_ybiT_855963_1",21.0495304690307,25.7838691278932,21.6195938271281,31.0103032258722,35.4249323154691
"b0821_ybiU_859061_-1",42.8007119536958,51.5677382557865,46.8211321936621,49.5879042367634,40.0525135638862
"b0822_ybiV_860028_-1",38.0294850473821,41.8296245937496,29.2951892687121,39.0129621228714,45.3183818810506
"b0823_ybiW_862606_-1",109.597888642087,113.205571321179,97.4800621081162,100.461950081973,85.8496107464972
"b0824_ybiY_863511_-1",157.029497298969,163.445384986688,130.996828869699,141.761386175416,144.731592838426
"b0825_fsaA_863642_1",503.925759428595,381.225017792241,510.555023456026,355.260893177503,377.387229396777
"b0826_moeB_865129_-1",6.03419873445547,6.41830218634252,7.29181566950476,7.00232653487436,8.93601896246068
"b0827_moeA_866364_-1",31.0129748910386,29.4356617511571,43.1112610635632,34.440014181729,29.0420616279972
"b0828_iaaA_866568_1",45.6073160162332,44.9281153043977,34.1563997150486,48.5875718746384,50.5842501982149
"b0829_gsiA_867520_1",7.15684035947044,5.31169836111105,5.88462317188103,8.43137276648138,6.8615859890323
"b0830_gsiB_869411_1",55.8514208444948,52.0103797858791,56.6714796770282,65.7361266539226,64.6265657106531
"b0831_gsiC_870967_1",150.71463815826,171.96623444097,155.430807692075,165.483553620092,197.868991311629
"b0832_gsiD_871890_1",493.681654600333,512.578891847217,502.111868470284,505.31074749624,539.831288392937
"b0833_yliE_872979_1",24.4174553440756,26.8904729531247,23.9222724596033,28.0093061394975,23.1379062420857
"b0834_yliF_875335_1",107.21227518893,106.344627604744,84.1756966760374,90.1728172144025,102.604646301111
"b0835_rimO_878035_-1",31.574295703546,30.6529259589117,28.9114094966329,21.0069796046231,22.0209038717781
"b0836_bssR_878248_1",453.687546709175,378.34784784664,487.912016903353,389.986716605554,378.663803534271
"b0837_yliI_878742_1",41.1167495161733,54.6662289664346,45.6697928774245,62.5922249443872,60.6372715309832
"b0838_gstB_880480_-1",112.825483314005,133.013779792823,136.881452041581,129.614493206756,140.104011590008
"b0839_dacC_880727_1",15.0153317345752,17.1523592910878,18.0376492877223,19.149219503534,14.3614590468118
"b0840_deoR_882734_-1",169.939875986641,191.99576367766,189.203427635044,204.496515742964,201.858285491299
"b0841_ybjG_883388_-1",73.1120358291,62.6337765081012,73.0460832857406,62.3064156980658,74.0412999746742
"b0842_mdfA_883673_1",50.9398637350543,49.3545306053235,39.7851697055435,42.0139592092462,43.0843771404354
"b0843_ybjH_885230_-1",156.187516080208,136.333591268517,130.357195916234,134.044536524738,134.04028443691
"b0844_ybjI_886131_-1",217.09082423727,207.930858760993,275.80972953425,224.931876854944,222.76218699277
"b0845_ybjJ_887339_-1",58.0967040945247,63.4083991857632,43.2391876542563,62.1635110749051,46.7545277857317
"b0846_rcdA_887423_1",273.222905488019,224.751236904512,266.599015004349,233.506154244586,252.602107456701
"b0847_ybjL_889819_-1",87.0047259386602,80.8927396244204,107.714189363562,70.4519792182257,82.9773189371348
"b0848_ybjM_890089_1",310.83139992602,243.3421811684,350.135078726921,265.659694455744,266.484851201952
"b0849_grxA_890753_-1",660.814926524437,537.366817532402,667.520950236418,472.871398038761,549.724737958518
"b0850_ybjC_890913_1",42.9410421568226,45.7027379820597,56.4156264956421,60.4486555969766,52.4991114044565
"b0851_nfsA_891184_1",187.200490971246,198.856707394095,190.738546723361,164.769030504289,169.305644985192
"b0852_rimK_891967_1",38.7311360630165,28.3290579259256,33.3888401708902,36.1548696596574,28.7229180936236
"b0853_ybjN_892957_1",70.3054317665625,68.498776781828,91.4675123455421,61.8777018285837,51.0629654997753
"b0854_potF_893784_1",45.7476462193601,42.0509453587959,47.7166183285136,37.4410112681037,32.5526405061067
"b0855_potG_894991_1",19.0849076252545,16.599057378472,19.9565481481183,19.5779333730161,16.2763202530534
"b0856_potH_896134_1",125.314871392296,119.623873507522,155.174954510689,130.186111699399,134.838143272844
"b0857_potI_897084_1",33.5389185473222,30.9849071064812,42.3437015194048,30.2957801100687,28.40377455925
"b0858_ybjO_897989_1",40.1344380942852,39.5057565607635,28.3997031338606,37.0122973986216,37.9780805904579
"b0859_rlmC_898518_1",3.78891548442553,3.762453005787,5.50084339980183,6.43070804223156,8.13816012652669
"b0860_artJ_900575_-1",949.053163747031,669.495314265039,898.812226209481,575.334012844983,611.638583626996
"b0861_artM_901534_-1",23.4351439221875,32.8661336093746,34.923959259207,38.0126297607465,29.5207769295576
"b0862_artQ_902250_-1",110.720530267101,107.229910664929,108.353822317027,103.748756414669,89.3601896246068
"b0863_artI_902988_-1",113.527134329639,126.263496458911,119.611362298017,116.038554006489,121.753258363527
"b0864_artP_903734_-1",18.523586812747,23.0173595648146,14.7115579297026,21.7215027204266,29.6803486967444
"b0865_ybjP_904467_-1",77.8832627354136,87.311041810763,70.9992578346516,90.3157218375632,98.615352121441
"b0866_ybjQ_904593_1",377.347916208157,379.454451671871,438.404426305137,358.261890263878,362.227911514031
"b0867_amiD_904913_1",23.4351439221875,16.3777366134258,12.9205856599997,15.7195085476771,17.2337508561742
"b0868_ybjS_906753_-1",120.122653876602,126.816798371526,110.784427540195,112.180129181151,117.12567711511
"b0869_ybjT_908282_-1",3.9292456875524,3.43047185821756,3.07023817663358,2.42937859373192,2.23400474061517
"b0870_ltaE_909294_-1",25.5400969690906,34.1940581996524,26.4808042734646,26.1515460384083,28.0846310248764
"b0871_poxB_911049_-1",113.246473923385,131.575194820022,138.672424311283,146.477238739719,147.603884647788
"b0872_hcr_912150_-1",492.839673381572,491.664079550342,641.551852325726,515.171166494328,516.533810383664
"b0873_hcp_913814_-1",462.528349506168,394.725584460065,429.065785184543,351.831182221647,373.078791682733
"b0874_ybjE_914857_-1",82.2334990323466,71.4866071099529,92.4909250710867,57.3047538874412,71.1690081653118
"b0875_aqpZ_916047_-1",277.713471988078,250.645766414928,252.782943209498,217.072122581105,247.65538267391
"b0876_ybjD_916473_1",317.847910082364,229.952274883099,256.62074093029,241.223003895264,245.261806166108
"b0877_ybjX_919120_-1",43.2217025630764,42.7149076539347,34.0284731243555,42.7284823250497,41.6482312357542
"b0878_macA_919235_1",279.397434425601,200.516613131942,245.491127539993,151.193091304022,188.294685280421
"b0879_macB_920347_1",8.84080279699289,8.63150983680546,5.6287699904949,7.28813578119577,9.41473426402107
"b0880_cspD_922590_-1",630.363272445906,615.271726828697,650.378787083547,691.086757605151,653.76553016431
"b0881_clpS_922913_1",675.268937446505,673.03644650578,658.43816229721,625.064821704907,631.585054525346
"b0882_clpA_923264_1",383.101454536359,408.447471892935,396.700357739197,478.015964472546,471.055856735427
"b0884_infA_926443_-1",60.4823175476815,60.4205688576382,72.7902301043545,63.8783665528335,62.3925609700379
"b0885_aat_927432_-1",58.6580249070322,57.7647196770827,90.5720262106907,64.592889668637,59.998984462236
"b0886_cydC_929195_-1",89.6709997980708,73.2571732303233,116.796977302769,78.8833519847071,82.1794601012009
"b0887_cydD_930962_-1",41.6780703286808,44.9281153043977,39.2734633427712,43.3001008176925,37.0206499873371
"b0888_trxB_932050_-1",13.3313692970528,20.5828311493053,13.8160717948511,21.4356934741052,21.0634732686573
"b0889_lrp_932595_1",218.774786674792,246.772653026618,258.411713199993,222.359593638051,224.996191733385
"b0890_ftsK_933224_1",48.4139200787706,50.7931155781245,42.9833344728701,45.7294794114244,46.2758124841714
"b0891_lolA_937372_1",72.4103848134656,82.4419849797445,75.3487619182158,78.454638115225,86.6474695824312
"b0892_rarA_937994_1",280.80073645687,263.925012317706,253.550502753657,277.0920643086,223.560045828704
"b0893_serS_939428_1",74.6556680634956,95.8318912650453,81.489238271483,90.7444357070453,112.178952332319
"b0894_dmsA_940959_1",59.6403363289203,59.5352857974531,51.6823426399986,61.3060833359409,64.1478504090927
"b0895_dmsB_943414_1",55.7110906413679,39.7270773258098,63.4515889837607,38.8700574997108,39.0950829607655
"b0896_dmsC_944033_1",193.094359502575,120.287835802661,96.8404291546509,91.0302449533667,103.402505137045
"b0897_ycaC_945557_-1",348.860884973402,294.024636364001,378.278928679396,295.812569942652,278.931449042523
"b0898_ycaD_945871_1",8.27948198448541,8.63150983680546,5.6287699904949,7.71684965067787,8.13816012652669
"b0899_ycaM_947229_1",181.727613049298,147.067648373262,173.98016334257,137.474247480595,148.561315250909
"b0900_ycaN_949568_-1",104.9669919389,129.583307934605,145.580460208709,121.754738932918,118.242679485417
"b0901_ycaK_949668_1",62.4469403914577,63.6297199508095,79.9541191831662,64.4499850454763,79.6263118262121
"b0902_pflA_951080_-1",20.9092002659038,21.6894349745368,28.6555563152468,21.8644073435873,20.7443297342837
"b0903_pflB_953554_-1",384.504756567627,444.965398125574,380.197827539792,416.852785759766,442.01379510743
"b0904_focA_954466_-1",12.3490578751647,19.0335857939813,14.1998515669303,28.1522107626582,22.6591909405253
"b0905_ycaO_956632_-1",9.82311421888099,10.7340571047453,7.93144862297009,8.43137276648138,7.1807295234059
"b0906_ycaP_956762_1",499.715853334789,463.003040476847,441.85844425385,463.153883663833,442.01379510743
"b0907_serC_957653_1",201.233511283933,173.736800561341,200.588894206727,190.348958050054,201.698713724112
"b0908_aroA_958812_1",95.8455287356531,79.4541546516195,107.842115954255,83.8850137953317,87.7644719527388
"b0909_ycaL_960264_1",30.4516540785311,42.6042472714116,28.1438499524745,37.5839158912644,37.9780805904579
"b0910_cmk_961201_1",433.620327662032,367.503130359371,455.162809685929,341.399144730915,347.228165398472
"b0911_rpsA_961995_1",32.2759467191804,30.5422655763886,27.12043722693,25.7228321689262,35.9036476170295
"b0912_ihfB_963828_1",164.887988674074,192.106424060183,184.981850142173,245.224333343763,253.559538059822
"b0913_ycaI_964320_1",20.0672190471426,11.1766986348378,11.8971729344551,10.2891328675705,13.7231719780646
"b0914_msbA_966621_1",29.1886822503892,26.1158502754627,16.8863099714847,22.5789304593908,22.6591909405253
"b0916_ycaQ_969389_1",4.63089670318675,3.65179262326385,4.09365090217811,3.00099708637473,2.87229180936236
"b0917_ycaR_970673_1",310.971730129147,275.32303171759,367.916874833258,281.23629838026,272.548578355051
"b0918_kdsB_970852_1",4.9115571094405,7.41424562905085,5.50084339980183,7.85975427383857,5.42544008435112
"b0919_ycbJ_971752_1",461.826698490534,431.575491840273,516.183793446521,466.869403866011,469.779282597933
"b0920_elyC_973401_-1",128.402135861087,194.319631710646,124.984279107125,190.348958050054,173.135367397676
